Date,Title,Address,City,State,Beds,Baths,Rent,SQFT
4/7/2019,Legacy at Western Oaks,"8801 La Cresada Dr,","Austin,",TX,1Bedroom,1Bathroom,"$1,173-1,643",800 Sq Ft
4/7/2019,Legacy at Western Oaks,"8801 La Cresada Dr,","Austin,",TX,3BRs,2Bathrooms,"$2,368-4,478","1,477 Sq Ft"
4/7/2019,Legacy at Western Oaks,"8801 La Cresada Dr,","Austin,",TX,1Bedroom,1Bathroom,"$1,068-1,718",800 Sq Ft
4/7/2019,Legacy at Western Oaks,"8801 La Cresada Dr,","Austin,",TX,2BRs,2Bathrooms,"$1,363-1,953",980 Sq Ft
4/7/2019,Legacy at Western Oaks,"8801 La Cresada Dr,","Austin,",TX,1Bedroom,1Bathroom,CallforRent,727 Sq Ft
4/7/2019,Legacy at Western Oaks,"8801 La Cresada Dr,","Austin,",TX,1Bedroom,1Bathroom,CallforRent,899 Sq Ft
4/7/2019,Legacy at Western Oaks,"8801 La Cresada Dr,","Austin,",TX,2BRs,2Bathrooms,CallforRent,"1,174 Sq Ft"
4/7/2019,Legacy at Western Oaks,"8801 La Cresada Dr,","Austin,",TX,3BRs,2Bathrooms,CallforRent,"1,286 Sq Ft"
4/7/2019,Legacy at Western Oaks,"8801 La Cresada Dr,","Austin,",TX,1Bedroom,1Bathroom,"$1,048-1,918",800 Sq Ft
4/7/2019,Legacy at Western Oaks,"8801 La Cresada Dr,","Austin,",TX,1Bedroom,1Bathroom,"$1,128-1,603",800 Sq Ft
4/7/2019,Legacy at Western Oaks,"8801 La Cresada Dr,","Austin,",TX,1Bedroom,1Bathroom,"$1,158-1,633",800 Sq Ft
4/7/2019,Legacy at Western Oaks,"8801 La Cresada Dr,","Austin,",TX,1Bedroom,1Bathroom,"$1,158-1,633",800 Sq Ft
4/7/2019,Legacy at Western Oaks,"8801 La Cresada Dr,","Austin,",TX,1Bedroom,1Bathroom,"$1,078-2,023",844 Sq Ft
4/7/2019,Legacy at Western Oaks,"8801 La Cresada Dr,","Austin,",TX,1Bedroom,1Bathroom,"$1,078-1,553",844 Sq Ft
4/7/2019,Legacy at Western Oaks,"8801 La Cresada Dr,","Austin,",TX,1Bedroom,1Bathroom,"$1,213-1,688",844 Sq Ft
4/7/2019,Legacy at Western Oaks,"8801 La Cresada Dr,","Austin,",TX,1Bedroom,1Bathroom,"$1,303-1,778",844 Sq Ft
4/7/2019,Legacy at Western Oaks,"8801 La Cresada Dr,","Austin,",TX,1Bedroom,1Bathroom,"$1,073-1,613",800 Sq Ft
4/7/2019,Legacy at Western Oaks,"8801 La Cresada Dr,","Austin,",TX,1Bedroom,1Bathroom,"$1,208-1,918",800 Sq Ft
4/7/2019,Legacy at Western Oaks,"8801 La Cresada Dr,","Austin,",TX,1Bedroom,1Bathroom,"$1,313-2,023",844 Sq Ft
4/7/2019,Legacy at Western Oaks,"8801 La Cresada Dr,","Austin,",TX,1Bedroom,1Bathroom,"$1,098-1,808",800 Sq Ft
4/7/2019,Legacy at Western Oaks,"8801 La Cresada Dr,","Austin,",TX,1Bedroom,1Bathroom,"$1,103-1,763",844 Sq Ft
4/7/2019,Legacy at Western Oaks,"8801 La Cresada Dr,","Austin,",TX,1Bedroom,1Bathroom,"$1,213-1,873",800 Sq Ft
4/7/2019,Legacy at Western Oaks,"8801 La Cresada Dr,","Austin,",TX,1Bedroom,1Bathroom,"$1,203-1,863",844 Sq Ft
4/7/2019,Legacy at Western Oaks,"8801 La Cresada Dr,","Austin,",TX,1Bedroom,1Bathroom,"$1,183-1,663",800 Sq Ft
4/7/2019,Legacy at Western Oaks,"8801 La Cresada Dr,","Austin,",TX,1Bedroom,1Bathroom,"$1,338-1,988",844 Sq Ft
4/7/2019,Legacy at Western Oaks,"8801 La Cresada Dr,","Austin,",TX,1Bedroom,1Bathroom,"$1,248-1,898",844 Sq Ft
4/7/2019,Legacy at Western Oaks,"8801 La Cresada Dr,","Austin,",TX,1Bedroom,1Bathroom,"$1,048-1,698",800 Sq Ft
4/7/2019,Legacy at Western Oaks,"8801 La Cresada Dr,","Austin,",TX,1Bedroom,1Bathroom,"$1,173-1,643",800 Sq Ft
4/7/2019,Legacy at Western Oaks,"8801 La Cresada Dr,","Austin,",TX,1Bedroom,1Bathroom,"$1,068-1,718",800 Sq Ft
4/7/2019,Legacy at Western Oaks,"8801 La Cresada Dr,","Austin,",TX,1Bedroom,1Bathroom,CallforRent,727 Sq Ft
4/7/2019,Legacy at Western Oaks,"8801 La Cresada Dr,","Austin,",TX,1Bedroom,1Bathroom,CallforRent,899 Sq Ft
4/7/2019,Legacy at Western Oaks,"8801 La Cresada Dr,","Austin,",TX,2BRs,2Bathrooms,"$1,343-2,603",980 Sq Ft
4/7/2019,Legacy at Western Oaks,"8801 La Cresada Dr,","Austin,",TX,2BRs,2Bathrooms,"$1,343-2,193",980 Sq Ft
4/7/2019,Legacy at Western Oaks,"8801 La Cresada Dr,","Austin,",TX,2BRs,2Bathrooms,"$1,383-2,233",980 Sq Ft
4/7/2019,Legacy at Western Oaks,"8801 La Cresada Dr,","Austin,",TX,2BRs,2Bathrooms,"$1,443-2,293",980 Sq Ft
4/7/2019,Legacy at Western Oaks,"8801 La Cresada Dr,","Austin,",TX,2BRs,2Bathrooms,"$1,408-2,438","1,045 Sq Ft"
4/7/2019,Legacy at Western Oaks,"8801 La Cresada Dr,","Austin,",TX,2BRs,2Bathrooms,"$1,408-2,258","1,045 Sq Ft"
4/7/2019,Legacy at Western Oaks,"8801 La Cresada Dr,","Austin,",TX,2BRs,2Bathrooms,"$1,558-2,408","1,045 Sq Ft"
4/7/2019,Legacy at Western Oaks,"8801 La Cresada Dr,","Austin,",TX,2BRs,2Bathrooms,"$1,423-2,563","1,140 Sq Ft"
4/7/2019,Legacy at Western Oaks,"8801 La Cresada Dr,","Austin,",TX,2BRs,2Bathrooms,"$1,433-2,283","1,140 Sq Ft"
4/7/2019,Legacy at Western Oaks,"8801 La Cresada Dr,","Austin,",TX,2BRs,2Bathrooms,"$1,528-2,378","1,140 Sq Ft"
4/7/2019,Legacy at Western Oaks,"8801 La Cresada Dr,","Austin,",TX,2BRs,2Bathrooms,"$1,638-2,488","1,140 Sq Ft"
4/7/2019,Legacy at Western Oaks,"8801 La Cresada Dr,","Austin,",TX,2BRs,2Bathrooms,"$1,448-2,298",980 Sq Ft
4/7/2019,Legacy at Western Oaks,"8801 La Cresada Dr,","Austin,",TX,2BRs,2Bathrooms,"$1,603-2,563","1,140 Sq Ft"
4/7/2019,Legacy at Western Oaks,"8801 La Cresada Dr,","Austin,",TX,2BRs,2Bathrooms,"$1,638-2,598",980 Sq Ft
4/7/2019,Legacy at Western Oaks,"8801 La Cresada Dr,","Austin,",TX,2BRs,2Bathrooms,"$1,658-2,603",980 Sq Ft
4/7/2019,Legacy at Western Oaks,"8801 La Cresada Dr,","Austin,",TX,2BRs,2Bathrooms,"$1,423-2,368",980 Sq Ft
4/7/2019,Legacy at Western Oaks,"8801 La Cresada Dr,","Austin,",TX,2BRs,2Bathrooms,"$1,653-2,398","1,045 Sq Ft"
4/7/2019,Legacy at Western Oaks,"8801 La Cresada Dr,","Austin,",TX,2BRs,2Bathrooms,"$1,558-2,303",980 Sq Ft
4/7/2019,Legacy at Western Oaks,"8801 La Cresada Dr,","Austin,",TX,2BRs,2Bathrooms,"$1,693-2,438","1,045 Sq Ft"
4/7/2019,Legacy at Western Oaks,"8801 La Cresada Dr,","Austin,",TX,2BRs,2Bathrooms,"$1,423-2,168","1,140 Sq Ft"
4/7/2019,Legacy at Western Oaks,"8801 La Cresada Dr,","Austin,",TX,2BRs,2Bathrooms,"$1,703-2,448","1,140 Sq Ft"
4/7/2019,Legacy at Western Oaks,"8801 La Cresada Dr,","Austin,",TX,2BRs,2Bathrooms,"$1,528-2,273","1,045 Sq Ft"
4/7/2019,Legacy at Western Oaks,"8801 La Cresada Dr,","Austin,",TX,2BRs,2Bathrooms,"$1,363-1,953",980 Sq Ft
4/7/2019,Legacy at Western Oaks,"8801 La Cresada Dr,","Austin,",TX,2BRs,2Bathrooms,CallforRent,"1,174 Sq Ft"
4/7/2019,Legacy at Western Oaks,"8801 La Cresada Dr,","Austin,",TX,3BRs,2Bathrooms,"$2,248-4,478","1,477 Sq Ft"
4/7/2019,Legacy at Western Oaks,"8801 La Cresada Dr,","Austin,",TX,3BRs,2Bathrooms,"$2,248-3,518","1,477 Sq Ft"
4/7/2019,Legacy at Western Oaks,"8801 La Cresada Dr,","Austin,",TX,3BRs,2Bathrooms,"$2,368-4,478","1,477 Sq Ft"
4/7/2019,Legacy at Western Oaks,"8801 La Cresada Dr,","Austin,",TX,3BRs,2Bathrooms,CallforRent,"1,286 Sq Ft"
4/7/2019,Ashton Austin,"101 Colorado St,","Austin,",TX,2BRs,2Bathrooms,"$3,529-7,149","1,345 Sq Ft"
4/7/2019,Ashton Austin,"101 Colorado St,","Austin,",TX,2BRs,2Bathrooms,"$3,999-6,066","1,345 Sq Ft"
4/7/2019,Ashton Austin,"101 Colorado St,","Austin,",TX,1Bedroom,1Bathroom,"$2,673-5,536",994 Sq Ft
4/7/2019,Ashton Austin,"101 Colorado St,","Austin,",TX,1Bedroom,1Bathroom,"$2,835-5,536",994 Sq Ft
4/7/2019,Ashton Austin,"101 Colorado St,","Austin,",TX,1Bedroom,1Bathroom,"$2,554-5,040",940 Sq Ft
4/7/2019,Ashton Austin,"101 Colorado St,","Austin,",TX,1Bedroom,1Bathroom,"$2,554-5,040",940 Sq Ft
4/7/2019,Ashton Austin,"101 Colorado St,","Austin,",TX,2BRs,2Bathrooms,"$5,039-10,010","1,569 Sq Ft"
4/7/2019,Ashton Austin,"101 Colorado St,","Austin,",TX,2BRs,2Bathrooms,"$5,039-8,256","1,569 Sq Ft"
4/7/2019,Ashton Austin,"101 Colorado St,","Austin,",TX,2BRs,2Bathrooms,"$4,273-8,150","1,316 Sq Ft"
4/7/2019,Ashton Austin,"101 Colorado St,","Austin,",TX,2BRs,2Bathrooms,"$4,683-7,700","1,316 Sq Ft"
4/7/2019,Ashton Austin,"101 Colorado St,","Austin,",TX,2BRs,2Bathrooms,"$5,119-8,382","1,569 Sq Ft"
4/7/2019,Ashton Austin,"101 Colorado St,","Austin,",TX,2BRs,2Bathrooms,"$4,029-6,675","1,345 Sq Ft"
4/7/2019,Ashton Austin,"101 Colorado St,","Austin,",TX,2BRs,2Bathrooms,"$4,523-7,447","1,316 Sq Ft"
4/7/2019,Ashton Austin,"101 Colorado St,","Austin,",TX,1Bedroom,1Bathroom,"$3,543-7,084","1,022 Sq Ft"
4/7/2019,Ashton Austin,"101 Colorado St,","Austin,",TX,1Bedroom,1Bathroom,"$3,725-7,084","1,022 Sq Ft"
4/7/2019,Ashton Austin,"101 Colorado St,","Austin,",TX,2BRs,2Bathrooms,"$4,273-8,045","1,316 Sq Ft"
4/7/2019,Ashton Austin,"101 Colorado St,","Austin,",TX,2BRs,2Bathrooms,"$4,333-8,150","1,316 Sq Ft"
4/7/2019,Ashton Austin,"101 Colorado St,","Austin,",TX,2BRs,2½Bathrooms,"$5,746-11,015","1,679 Sq Ft"
4/7/2019,Ashton Austin,"101 Colorado St,","Austin,",TX,2BRs,2½Bathrooms,"$5,746-10,631","1,679 Sq Ft"
4/7/2019,Ashton Austin,"101 Colorado St,","Austin,",TX,2BRs,2½Bathrooms,"$5,966-11,015","1,679 Sq Ft"
4/7/2019,Ashton Austin,"101 Colorado St,","Austin,",TX,1Bedroom,1Bathroom,"$3,543-4,642","1,022 Sq Ft"
4/7/2019,Ashton Austin,"101 Colorado St,","Austin,",TX,2BRs,2Bathrooms,"$3,529-6,738","1,345 Sq Ft"
4/7/2019,Ashton Austin,"101 Colorado St,","Austin,",TX,1Bedroom,1Bathroom,"$2,673-3,586",994 Sq Ft
4/7/2019,Ashton Austin,"101 Colorado St,","Austin,",TX,1Bedroom,1Bathroom,"$2,619-3,541",940 Sq Ft
4/7/2019,Ashton Austin,"101 Colorado St,","Austin,",TX,2BRs,2Bathrooms,"$5,259-10,010","1,569 Sq Ft"
4/7/2019,Ashton Austin,"101 Colorado St,","Austin,",TX,1Bedroom,1Bathroom,"$2,659-3,605",940 Sq Ft
4/7/2019,Ashton Austin,"101 Colorado St,","Austin,",TX,2BRs,2Bathrooms,"$3,669-7,149","1,345 Sq Ft"
4/7/2019,Ashton Austin,"101 Colorado St,","Austin,",TX,1Bedroom,1Bathroom,"$2,749-3,725",940 Sq Ft
4/7/2019,Ashton Austin,"101 Colorado St,","Austin,",TX,2BRs,2Bathrooms,"$3,769-5,394","1,345 Sq Ft"
4/7/2019,Ashton Austin,"101 Colorado St,","Austin,",TX,2BRs,2Bathrooms,"$5,446-7,564","1,723 Sq Ft"
4/7/2019,Ashton Austin,"101 Colorado St,","Austin,",TX,2BRs,2Bathrooms,"$5,446-7,564","1,723 Sq Ft"
4/7/2019,Ashton Austin,"101 Colorado St,","Austin,",TX,1Bedroom,1Bathroom,CallforRent,969 Sq Ft
4/7/2019,Ashton Austin,"101 Colorado St,","Austin,",TX,2BRs,1½Bathrooms,CallforRent,"1,525 Sq Ft"
4/7/2019,Ashton Austin,"101 Colorado St,","Austin,",TX,2BRs,1½Bathrooms,CallforRent,"1,558 Sq Ft"
4/7/2019,Ashton Austin,"101 Colorado St,","Austin,",TX,2BRs,1½Bathrooms,CallforRent,"1,570 Sq Ft"
4/7/2019,Ashton Austin,"101 Colorado St,","Austin,",TX,2BRs,2Bathrooms,CallforRent,"2,174 Sq Ft"
4/7/2019,Ashton Austin,"101 Colorado St,","Austin,",TX,2BRs,2½Bathrooms,CallforRent,"2,527 Sq Ft"
4/7/2019,Ashton Austin,"101 Colorado St,","Austin,",TX,2BRs,2½Bathrooms,CallforRent,"2,957 Sq Ft"
4/7/2019,Ashton Austin,"101 Colorado St,","Austin,",TX,2BRs,2½Bathrooms,CallforRent,"3,045 Sq Ft"
4/7/2019,Ashton Austin,"101 Colorado St,","Austin,",TX,3BRs,3½Bathrooms,CallforRent,"3,108 Sq Ft"
4/7/2019,Ashton Austin,"101 Colorado St,","Austin,",TX,3BRs,3½Bathrooms,CallforRent,"3,218 Sq Ft"
4/7/2019,Ashton Austin,"101 Colorado St,","Austin,",TX,1Bedroom,1Bathroom,"$2,673-5,536",994 Sq Ft
4/7/2019,Ashton Austin,"101 Colorado St,","Austin,",TX,1Bedroom,1Bathroom,"$2,835-5,536",994 Sq Ft
4/7/2019,Ashton Austin,"101 Colorado St,","Austin,",TX,1Bedroom,1Bathroom,"$2,554-5,040",940 Sq Ft
4/7/2019,Ashton Austin,"101 Colorado St,","Austin,",TX,1Bedroom,1Bathroom,"$2,554-5,040",940 Sq Ft
4/7/2019,Ashton Austin,"101 Colorado St,","Austin,",TX,1Bedroom,1Bathroom,"$3,543-7,084","1,022 Sq Ft"
4/7/2019,Ashton Austin,"101 Colorado St,","Austin,",TX,1Bedroom,1Bathroom,"$3,725-7,084","1,022 Sq Ft"
4/7/2019,Ashton Austin,"101 Colorado St,","Austin,",TX,1Bedroom,1Bathroom,"$3,543-4,642","1,022 Sq Ft"
4/7/2019,Ashton Austin,"101 Colorado St,","Austin,",TX,1Bedroom,1Bathroom,"$2,673-3,586",994 Sq Ft
4/7/2019,Ashton Austin,"101 Colorado St,","Austin,",TX,1Bedroom,1Bathroom,"$2,619-3,541",940 Sq Ft
4/7/2019,Ashton Austin,"101 Colorado St,","Austin,",TX,1Bedroom,1Bathroom,"$2,659-3,605",940 Sq Ft
4/7/2019,Ashton Austin,"101 Colorado St,","Austin,",TX,1Bedroom,1Bathroom,"$2,749-3,725",940 Sq Ft
4/7/2019,Ashton Austin,"101 Colorado St,","Austin,",TX,1Bedroom,1Bathroom,CallforRent,969 Sq Ft
4/7/2019,Ashton Austin,"101 Colorado St,","Austin,",TX,2BRs,2Bathrooms,"$3,529-7,149","1,345 Sq Ft"
4/7/2019,Ashton Austin,"101 Colorado St,","Austin,",TX,2BRs,2Bathrooms,"$3,999-6,066","1,345 Sq Ft"
4/7/2019,Ashton Austin,"101 Colorado St,","Austin,",TX,2BRs,2Bathrooms,"$5,039-10,010","1,569 Sq Ft"
4/7/2019,Ashton Austin,"101 Colorado St,","Austin,",TX,2BRs,2Bathrooms,"$5,039-8,256","1,569 Sq Ft"
4/7/2019,Ashton Austin,"101 Colorado St,","Austin,",TX,2BRs,2Bathrooms,"$4,273-8,150","1,316 Sq Ft"
4/7/2019,Ashton Austin,"101 Colorado St,","Austin,",TX,2BRs,2Bathrooms,"$4,683-7,700","1,316 Sq Ft"
4/7/2019,Ashton Austin,"101 Colorado St,","Austin,",TX,2BRs,2Bathrooms,"$5,119-8,382","1,569 Sq Ft"
4/7/2019,Ashton Austin,"101 Colorado St,","Austin,",TX,2BRs,2Bathrooms,"$4,029-6,675","1,345 Sq Ft"
4/7/2019,Ashton Austin,"101 Colorado St,","Austin,",TX,2BRs,2Bathrooms,"$4,523-7,447","1,316 Sq Ft"
4/7/2019,Ashton Austin,"101 Colorado St,","Austin,",TX,2BRs,2Bathrooms,"$4,273-8,045","1,316 Sq Ft"
4/7/2019,Ashton Austin,"101 Colorado St,","Austin,",TX,2BRs,2Bathrooms,"$4,333-8,150","1,316 Sq Ft"
4/7/2019,Ashton Austin,"101 Colorado St,","Austin,",TX,2BRs,2½Bathrooms,"$5,746-11,015","1,679 Sq Ft"
4/7/2019,Ashton Austin,"101 Colorado St,","Austin,",TX,2BRs,2½Bathrooms,"$5,746-10,631","1,679 Sq Ft"
4/7/2019,Ashton Austin,"101 Colorado St,","Austin,",TX,2BRs,2½Bathrooms,"$5,966-11,015","1,679 Sq Ft"
4/7/2019,Ashton Austin,"101 Colorado St,","Austin,",TX,2BRs,2Bathrooms,"$3,529-6,738","1,345 Sq Ft"
4/7/2019,Ashton Austin,"101 Colorado St,","Austin,",TX,2BRs,2Bathrooms,"$5,259-10,010","1,569 Sq Ft"
4/7/2019,Ashton Austin,"101 Colorado St,","Austin,",TX,2BRs,2Bathrooms,"$3,669-7,149","1,345 Sq Ft"
4/7/2019,Ashton Austin,"101 Colorado St,","Austin,",TX,2BRs,2Bathrooms,"$3,769-5,394","1,345 Sq Ft"
4/7/2019,Ashton Austin,"101 Colorado St,","Austin,",TX,2BRs,2Bathrooms,"$5,446-7,564","1,723 Sq Ft"
4/7/2019,Ashton Austin,"101 Colorado St,","Austin,",TX,2BRs,2Bathrooms,"$5,446-7,564","1,723 Sq Ft"
4/7/2019,Ashton Austin,"101 Colorado St,","Austin,",TX,2BRs,1½Bathrooms,CallforRent,"1,525 Sq Ft"
4/7/2019,Ashton Austin,"101 Colorado St,","Austin,",TX,2BRs,1½Bathrooms,CallforRent,"1,558 Sq Ft"
4/7/2019,Ashton Austin,"101 Colorado St,","Austin,",TX,2BRs,1½Bathrooms,CallforRent,"1,570 Sq Ft"
4/7/2019,Ashton Austin,"101 Colorado St,","Austin,",TX,2BRs,2Bathrooms,CallforRent,"2,174 Sq Ft"
4/7/2019,Ashton Austin,"101 Colorado St,","Austin,",TX,2BRs,2½Bathrooms,CallforRent,"2,527 Sq Ft"
4/7/2019,Ashton Austin,"101 Colorado St,","Austin,",TX,2BRs,2½Bathrooms,CallforRent,"2,957 Sq Ft"
4/7/2019,Ashton Austin,"101 Colorado St,","Austin,",TX,2BRs,2½Bathrooms,CallforRent,"3,045 Sq Ft"
4/7/2019,Ashton Austin,"101 Colorado St,","Austin,",TX,3BRs,3½Bathrooms,CallforRent,"3,108 Sq Ft"
4/7/2019,Ashton Austin,"101 Colorado St,","Austin,",TX,3BRs,3½Bathrooms,CallforRent,"3,218 Sq Ft"
4/7/2019,Ethos Apartments,"8001 S IH35,","Austin,",TX,1Bedroom,1Bathroom,"$1,050-1,785",625 Sq Ft
4/7/2019,Ethos Apartments,"8001 S IH35,","Austin,",TX,1Bedroom,1Bathroom,"$1,160-1,820",780 Sq Ft
4/7/2019,Ethos Apartments,"8001 S IH35,","Austin,",TX,1Bedroom,1Bathroom,"$1,190-1,655",811 Sq Ft
4/7/2019,Ethos Apartments,"8001 S IH35,","Austin,",TX,1Bedroom,1Bathroom,"$1,230-1,700",905 Sq Ft
4/7/2019,Ethos Apartments,"8001 S IH35,","Austin,",TX,2BRs,2Bathrooms,"$1,333-1,953","1,033 Sq Ft"
4/7/2019,Ethos Apartments,"8001 S IH35,","Austin,",TX,2BRs,2Bathrooms,"$1,420-2,025","1,064 Sq Ft"
4/7/2019,Ethos Apartments,"8001 S IH35,","Austin,",TX,2BRs,2Bathrooms,"$1,498-2,168","1,136 Sq Ft"
4/7/2019,Ethos Apartments,"8001 S IH35,","Austin,",TX,2BRs,2Bathrooms,"$1,500-2,175","1,156 Sq Ft"
4/7/2019,Ethos Apartments,"8001 S IH35,","Austin,",TX,2BRs,2Bathrooms,"$1,570-2,045","1,233 Sq Ft"
4/7/2019,Ethos Apartments,"8001 S IH35,","Austin,",TX,3BRs,2Bathrooms,"$1,840-2,705","1,375 Sq Ft"
4/7/2019,Ethos Apartments,"8001 S IH35,","Austin,",TX,2BRs,2Bathrooms,CallforRent,986 Sq Ft
4/7/2019,Ethos Apartments,"8001 S IH35,","Austin,",TX,2BRs,2Bathrooms,CallforRent,"1,050 Sq Ft"
4/7/2019,Ethos Apartments,"8001 S IH35,","Austin,",TX,2BRs,2Bathrooms,CallforRent,"1,171 Sq Ft"
4/7/2019,Ethos Apartments,"8001 S IH35,","Austin,",TX,2BRs,2Bathrooms,CallforRent,"1,180 Sq Ft"
4/7/2019,Ethos Apartments,"8001 S IH35,","Austin,",TX,2BRs,2Bathrooms,CallforRent,"1,203 Sq Ft"
4/7/2019,Ethos Apartments,"8001 S IH35,","Austin,",TX,1Bedroom,1Bathroom,"$1,050-1,785",625 Sq Ft
4/7/2019,Ethos Apartments,"8001 S IH35,","Austin,",TX,1Bedroom,1Bathroom,"$1,160-1,820",780 Sq Ft
4/7/2019,Ethos Apartments,"8001 S IH35,","Austin,",TX,1Bedroom,1Bathroom,"$1,190-1,655",811 Sq Ft
4/7/2019,Ethos Apartments,"8001 S IH35,","Austin,",TX,1Bedroom,1Bathroom,"$1,230-1,700",905 Sq Ft
4/7/2019,Ethos Apartments,"8001 S IH35,","Austin,",TX,2BRs,2Bathrooms,"$1,333-1,953","1,033 Sq Ft"
4/7/2019,Ethos Apartments,"8001 S IH35,","Austin,",TX,2BRs,2Bathrooms,"$1,420-2,025","1,064 Sq Ft"
4/7/2019,Ethos Apartments,"8001 S IH35,","Austin,",TX,2BRs,2Bathrooms,"$1,498-2,168","1,136 Sq Ft"
4/7/2019,Ethos Apartments,"8001 S IH35,","Austin,",TX,2BRs,2Bathrooms,"$1,500-2,175","1,156 Sq Ft"
4/7/2019,Ethos Apartments,"8001 S IH35,","Austin,",TX,2BRs,2Bathrooms,"$1,570-2,045","1,233 Sq Ft"
4/7/2019,Ethos Apartments,"8001 S IH35,","Austin,",TX,2BRs,2Bathrooms,CallforRent,986 Sq Ft
4/7/2019,Ethos Apartments,"8001 S IH35,","Austin,",TX,2BRs,2Bathrooms,CallforRent,"1,050 Sq Ft"
4/7/2019,Ethos Apartments,"8001 S IH35,","Austin,",TX,2BRs,2Bathrooms,CallforRent,"1,171 Sq Ft"
4/7/2019,Ethos Apartments,"8001 S IH35,","Austin,",TX,2BRs,2Bathrooms,CallforRent,"1,180 Sq Ft"
4/7/2019,Ethos Apartments,"8001 S IH35,","Austin,",TX,2BRs,2Bathrooms,CallforRent,"1,203 Sq Ft"
4/7/2019,Ethos Apartments,"8001 S IH35,","Austin,",TX,3BRs,2Bathrooms,"$1,840-2,705","1,375 Sq Ft"
4/7/2019,5th Street Commons,"1611 W 5th St,","Austin,",TX,1Bedroom,1Bathroom,"$1,730-2,556",759 - 800 Sq Ft
4/7/2019,5th Street Commons,"1611 W 5th St,","Austin,",TX,1Bedroom,1Bathroom,"$1,730-2,354",759 Sq Ft
4/7/2019,5th Street Commons,"1611 W 5th St,","Austin,",TX,1Bedroom,1Bathroom,"$1,771-2,444",759 Sq Ft
4/7/2019,5th Street Commons,"1611 W 5th St,","Austin,",TX,1Bedroom,1Bathroom,"$1,778-2,445",759 Sq Ft
4/7/2019,5th Street Commons,"1611 W 5th St,","Austin,",TX,1Bedroom,1Bathroom,"$1,755-2,419",759 Sq Ft
4/7/2019,5th Street Commons,"1611 W 5th St,","Austin,",TX,1Bedroom,1Bathroom,"$1,855-2,556",759 Sq Ft
4/7/2019,5th Street Commons,"1611 W 5th St,","Austin,",TX,Studio,1Bathroom,"$1,685-1,771",591 Sq Ft
4/7/2019,5th Street Commons,"1611 W 5th St,","Austin,",TX,Studio,1Bathroom,"$1,685-1,771",591 Sq Ft
4/7/2019,5th Street Commons,"1611 W 5th St,","Austin,",TX,Studio,1Bathroom,CallforRent,588 Sq Ft
4/7/2019,5th Street Commons,"1611 W 5th St,","Austin,",TX,Studio,1Bathroom,CallforRent,660 Sq Ft
4/7/2019,5th Street Commons,"1611 W 5th St,","Austin,",TX,1Bedroom,1Bathroom,CallforRent,814 Sq Ft
4/7/2019,5th Street Commons,"1611 W 5th St,","Austin,",TX,1Bedroom,1Bathroom,CallforRent,994 Sq Ft
4/7/2019,5th Street Commons,"1611 W 5th St,","Austin,",TX,2BRs,2½Bathrooms,CallforRent,"1,756 Sq Ft"
4/7/2019,5th Street Commons,"1611 W 5th St,","Austin,",TX,2BRs,2Bathrooms,CallforRent,"1,097 Sq Ft"
4/7/2019,5th Street Commons,"1611 W 5th St,","Austin,",TX,2BRs,2Bathrooms,CallforRent,"1,124 Sq Ft"
4/7/2019,5th Street Commons,"1611 W 5th St,","Austin,",TX,2BRs,2Bathrooms,CallforRent,"1,265 Sq Ft"
4/7/2019,5th Street Commons,"1611 W 5th St,","Austin,",TX,2BRs,2Bathrooms,CallforRent,"1,109 Sq Ft"
4/7/2019,5th Street Commons,"1611 W 5th St,","Austin,",TX,Studio,1Bathroom,"$1,685-1,771",591 Sq Ft
4/7/2019,5th Street Commons,"1611 W 5th St,","Austin,",TX,Studio,1Bathroom,"$1,685-1,771",591 Sq Ft
4/7/2019,5th Street Commons,"1611 W 5th St,","Austin,",TX,Studio,1Bathroom,CallforRent,588 Sq Ft
4/7/2019,5th Street Commons,"1611 W 5th St,","Austin,",TX,Studio,1Bathroom,CallforRent,660 Sq Ft
4/7/2019,5th Street Commons,"1611 W 5th St,","Austin,",TX,1Bedroom,1Bathroom,"$1,730-2,556",759 - 800 Sq Ft
4/7/2019,5th Street Commons,"1611 W 5th St,","Austin,",TX,1Bedroom,1Bathroom,"$1,730-2,354",759 Sq Ft
4/7/2019,5th Street Commons,"1611 W 5th St,","Austin,",TX,1Bedroom,1Bathroom,"$1,771-2,444",759 Sq Ft
4/7/2019,5th Street Commons,"1611 W 5th St,","Austin,",TX,1Bedroom,1Bathroom,"$1,778-2,445",759 Sq Ft
4/7/2019,5th Street Commons,"1611 W 5th St,","Austin,",TX,1Bedroom,1Bathroom,"$1,755-2,419",759 Sq Ft
4/7/2019,5th Street Commons,"1611 W 5th St,","Austin,",TX,1Bedroom,1Bathroom,"$1,855-2,556",759 Sq Ft
4/7/2019,5th Street Commons,"1611 W 5th St,","Austin,",TX,1Bedroom,1Bathroom,CallforRent,814 Sq Ft
4/7/2019,5th Street Commons,"1611 W 5th St,","Austin,",TX,1Bedroom,1Bathroom,CallforRent,994 Sq Ft
4/7/2019,5th Street Commons,"1611 W 5th St,","Austin,",TX,2BRs,2½Bathrooms,CallforRent,"1,756 Sq Ft"
4/7/2019,5th Street Commons,"1611 W 5th St,","Austin,",TX,2BRs,2Bathrooms,CallforRent,"1,097 Sq Ft"
