Date,Title,Address,City,State,Beds,Baths,Rent,SQFT
2019-06-14,West Koenig Flats,"115 W Koenig Ln,","Austin,",TX,1Bedroom,1Bathroom,"$1,444-1,460",659 Sq Ft
2019-06-14,West Koenig Flats,"115 W Koenig Ln,","Austin,",TX,1Bedroom,1Bathroom,"$1,495-1,534",659 Sq Ft
2019-06-14,West Koenig Flats,"115 W Koenig Ln,","Austin,",TX,1Bedroom,1Bathroom,"$1,545-1,636",736 Sq Ft
2019-06-14,West Koenig Flats,"115 W Koenig Ln,","Austin,",TX,1Bedroom,1Bathroom,"$1,565-1,582",738 Sq Ft
2019-06-14,West Koenig Flats,"115 W Koenig Ln,","Austin,",TX,2BRs,2Bathrooms,"$2,230-2,611","1,076 Sq Ft"
2019-06-14,West Koenig Flats,"115 W Koenig Ln,","Austin,",TX,2BRs,2Bathrooms,"$2,409-2,800","1,068 Sq Ft"
2019-06-14,West Koenig Flats,"115 W Koenig Ln,","Austin,",TX,1Bedroom,1Bathroom,"$1,336-1,341",500 Sq Ft
2019-06-14,West Koenig Flats,"115 W Koenig Ln,","Austin,",TX,1Bedroom,1Bathroom,"$1,356",568 Sq Ft
2019-06-14,West Koenig Flats,"115 W Koenig Ln,","Austin,",TX,1Bedroom,1Bathroom,"$1,366-1,396",614 Sq Ft
2019-06-14,West Koenig Flats,"115 W Koenig Ln,","Austin,",TX,1Bedroom,1Bathroom,"$1,366-1,396",627 Sq Ft
2019-06-14,West Koenig Flats,"115 W Koenig Ln,","Austin,",TX,1Bedroom,1Bathroom,"$1,381-1,396",610 Sq Ft
2019-06-14,West Koenig Flats,"115 W Koenig Ln,","Austin,",TX,1Bedroom,1Bathroom,"$1,421-1,491",676 Sq Ft
2019-06-14,West Koenig Flats,"115 W Koenig Ln,","Austin,",TX,1Bedroom,1Bathroom,"$1,456-1,486",666 Sq Ft
2019-06-14,West Koenig Flats,"115 W Koenig Ln,","Austin,",TX,1Bedroom,1Bathroom,"$1,456-1,486",682 Sq Ft
2019-06-14,West Koenig Flats,"115 W Koenig Ln,","Austin,",TX,1Bedroom,1Bathroom,"$1,456-1,506",693 Sq Ft
2019-06-14,West Koenig Flats,"115 W Koenig Ln,","Austin,",TX,1Bedroom,1Bathroom,"$1,483-1,498",706 Sq Ft
2019-06-14,West Koenig Flats,"115 W Koenig Ln,","Austin,",TX,1Bedroom,1Bathroom,"$1,508-1,543",726 Sq Ft
2019-06-14,West Koenig Flats,"115 W Koenig Ln,","Austin,",TX,1Bedroom,1Bathroom,"$1,538-1,553",732 Sq Ft
2019-06-14,West Koenig Flats,"115 W Koenig Ln,","Austin,",TX,1Bedroom,1Bathroom,"$1,558-1,593",786 Sq Ft
2019-06-14,West Koenig Flats,"115 W Koenig Ln,","Austin,",TX,1Bedroom,1Bathroom,"$1,568-1,718",721 Sq Ft
2019-06-14,West Koenig Flats,"115 W Koenig Ln,","Austin,",TX,1Bedroom,1Bathroom,"$1,568-1,718",723 Sq Ft
2019-06-14,West Koenig Flats,"115 W Koenig Ln,","Austin,",TX,1Bedroom,1Bathroom,"$1,603-1,658",814 Sq Ft
2019-06-14,West Koenig Flats,"115 W Koenig Ln,","Austin,",TX,1Bedroom,1Bathroom,"$1,790",907 Sq Ft
2019-06-14,West Koenig Flats,"115 W Koenig Ln,","Austin,",TX,1Bedroom,1Bathroom,"$1,815-1,835",943 Sq Ft
2019-06-14,West Koenig Flats,"115 W Koenig Ln,","Austin,",TX,1Bedroom,1Bathroom,"$1,835",980 Sq Ft
2019-06-14,West Koenig Flats,"115 W Koenig Ln,","Austin,",TX,1Bedroom,1Bathroom,CallforRent,508 Sq Ft
2019-06-14,West Koenig Flats,"115 W Koenig Ln,","Austin,",TX,2BRs,2Bathrooms,"$2,090-2,215",999 Sq Ft
2019-06-14,West Koenig Flats,"115 W Koenig Ln,","Austin,",TX,2BRs,2Bathrooms,"$2,125-2,155","1,049 Sq Ft"
2019-06-14,West Koenig Flats,"115 W Koenig Ln,","Austin,",TX,2BRs,2Bathrooms,"$2,130-2,155","1,122 Sq Ft"
2019-06-14,West Koenig Flats,"115 W Koenig Ln,","Austin,",TX,2BRs,2Bathrooms,"$2,145-2,320","1,020 Sq Ft"
2019-06-14,West Koenig Flats,"115 W Koenig Ln,","Austin,",TX,2BRs,2Bathrooms,"$2,190","1,252 Sq Ft"
2019-06-14,West Koenig Flats,"115 W Koenig Ln,","Austin,",TX,2BRs,2Bathrooms,"$2,195-2,330","1,089 Sq Ft"
2019-06-14,West Koenig Flats,"115 W Koenig Ln,","Austin,",TX,2BRs,2Bathrooms,"$2,290","1,328 Sq Ft"
2019-06-14,West Koenig Flats,"115 W Koenig Ln,","Austin,",TX,2BRs,2Bathrooms,"$2,340","1,415 Sq Ft"
2019-06-14,West Koenig Flats,"115 W Koenig Ln,","Austin,",TX,2BRs,2Bathrooms,"$2,345-2,360","1,256 Sq Ft"
2019-06-14,West Koenig Flats,"115 W Koenig Ln,","Austin,",TX,3BRs,2Bathrooms,"$2,279-2,294","1,115 Sq Ft"
2019-06-14,West Koenig Flats,"115 W Koenig Ln,","Austin,",TX,3BRs,2Bathrooms,"$2,324-2,339","1,166 Sq Ft"
2019-06-14,West Koenig Flats,"115 W Koenig Ln,","Austin,",TX,3BRs,2Bathrooms,"$2,509-2,524","1,289 Sq Ft"
2019-06-14,West Koenig Flats,"115 W Koenig Ln,","Austin,",TX,3BRs,2Bathrooms,"$2,864","1,461 Sq Ft"
2019-06-14,West Koenig Flats,"115 W Koenig Ln,","Austin,",TX,1Bedroom,1Bathroom,"$1,380-1,393",590 Sq Ft
2019-06-14,West Koenig Flats,"115 W Koenig Ln,","Austin,",TX,1Bedroom,1Bathroom,"$1,444-1,460",659 Sq Ft
2019-06-14,West Koenig Flats,"115 W Koenig Ln,","Austin,",TX,1Bedroom,1Bathroom,"$1,495-1,534",659 Sq Ft
2019-06-14,West Koenig Flats,"115 W Koenig Ln,","Austin,",TX,1Bedroom,1Bathroom,"$1,545-1,636",736 Sq Ft
2019-06-14,West Koenig Flats,"115 W Koenig Ln,","Austin,",TX,1Bedroom,1Bathroom,"$1,565-1,582",738 Sq Ft
2019-06-14,West Koenig Flats,"115 W Koenig Ln,","Austin,",TX,1Bedroom,1Bathroom,"$1,336-1,341",500 Sq Ft
2019-06-14,West Koenig Flats,"115 W Koenig Ln,","Austin,",TX,1Bedroom,1Bathroom,"$1,356",568 Sq Ft
2019-06-14,West Koenig Flats,"115 W Koenig Ln,","Austin,",TX,1Bedroom,1Bathroom,"$1,366-1,396",614 Sq Ft
2019-06-14,West Koenig Flats,"115 W Koenig Ln,","Austin,",TX,1Bedroom,1Bathroom,"$1,366-1,396",627 Sq Ft
2019-06-14,West Koenig Flats,"115 W Koenig Ln,","Austin,",TX,1Bedroom,1Bathroom,"$1,381-1,396",610 Sq Ft
2019-06-14,West Koenig Flats,"115 W Koenig Ln,","Austin,",TX,1Bedroom,1Bathroom,"$1,421-1,491",676 Sq Ft
2019-06-14,West Koenig Flats,"115 W Koenig Ln,","Austin,",TX,1Bedroom,1Bathroom,"$1,456-1,486",666 Sq Ft
2019-06-14,West Koenig Flats,"115 W Koenig Ln,","Austin,",TX,1Bedroom,1Bathroom,"$1,456-1,486",682 Sq Ft
2019-06-14,West Koenig Flats,"115 W Koenig Ln,","Austin,",TX,1Bedroom,1Bathroom,"$1,456-1,506",693 Sq Ft
2019-06-14,West Koenig Flats,"115 W Koenig Ln,","Austin,",TX,1Bedroom,1Bathroom,"$1,483-1,498",706 Sq Ft
2019-06-14,West Koenig Flats,"115 W Koenig Ln,","Austin,",TX,1Bedroom,1Bathroom,"$1,508-1,543",726 Sq Ft
2019-06-14,West Koenig Flats,"115 W Koenig Ln,","Austin,",TX,1Bedroom,1Bathroom,"$1,538-1,553",732 Sq Ft
2019-06-14,West Koenig Flats,"115 W Koenig Ln,","Austin,",TX,1Bedroom,1Bathroom,"$1,558-1,593",786 Sq Ft
2019-06-14,West Koenig Flats,"115 W Koenig Ln,","Austin,",TX,1Bedroom,1Bathroom,"$1,568-1,718",721 Sq Ft
2019-06-14,West Koenig Flats,"115 W Koenig Ln,","Austin,",TX,1Bedroom,1Bathroom,"$1,568-1,718",723 Sq Ft
2019-06-14,West Koenig Flats,"115 W Koenig Ln,","Austin,",TX,1Bedroom,1Bathroom,"$1,603-1,658",814 Sq Ft
2019-06-14,West Koenig Flats,"115 W Koenig Ln,","Austin,",TX,1Bedroom,1Bathroom,"$1,790",907 Sq Ft
2019-06-14,West Koenig Flats,"115 W Koenig Ln,","Austin,",TX,1Bedroom,1Bathroom,"$1,815-1,835",943 Sq Ft
2019-06-14,West Koenig Flats,"115 W Koenig Ln,","Austin,",TX,1Bedroom,1Bathroom,"$1,835",980 Sq Ft
2019-06-14,West Koenig Flats,"115 W Koenig Ln,","Austin,",TX,1Bedroom,1Bathroom,CallforRent,508 Sq Ft
2019-06-14,West Koenig Flats,"115 W Koenig Ln,","Austin,",TX,2BRs,2Bathrooms,"$2,230-2,611","1,076 Sq Ft"
2019-06-14,West Koenig Flats,"115 W Koenig Ln,","Austin,",TX,2BRs,2Bathrooms,"$2,409-2,800","1,068 Sq Ft"
2019-06-14,West Koenig Flats,"115 W Koenig Ln,","Austin,",TX,2BRs,2Bathrooms,"$2,090-2,215",999 Sq Ft
2019-06-14,West Koenig Flats,"115 W Koenig Ln,","Austin,",TX,2BRs,2Bathrooms,"$2,125-2,155","1,049 Sq Ft"
2019-06-14,West Koenig Flats,"115 W Koenig Ln,","Austin,",TX,2BRs,2Bathrooms,"$2,130-2,155","1,122 Sq Ft"
2019-06-14,West Koenig Flats,"115 W Koenig Ln,","Austin,",TX,2BRs,2Bathrooms,"$2,145-2,320","1,020 Sq Ft"
2019-06-14,West Koenig Flats,"115 W Koenig Ln,","Austin,",TX,2BRs,2Bathrooms,"$2,190","1,252 Sq Ft"
2019-06-14,West Koenig Flats,"115 W Koenig Ln,","Austin,",TX,2BRs,2Bathrooms,"$2,195-2,330","1,089 Sq Ft"
2019-06-14,West Koenig Flats,"115 W Koenig Ln,","Austin,",TX,2BRs,2Bathrooms,"$2,290","1,328 Sq Ft"
2019-06-14,West Koenig Flats,"115 W Koenig Ln,","Austin,",TX,2BRs,2Bathrooms,"$2,340","1,415 Sq Ft"
2019-06-14,West Koenig Flats,"115 W Koenig Ln,","Austin,",TX,2BRs,2Bathrooms,"$2,345-2,360","1,256 Sq Ft"
2019-06-14,West Koenig Flats,"115 W Koenig Ln,","Austin,",TX,3BRs,2Bathrooms,"$2,279-2,294","1,115 Sq Ft"
2019-06-14,West Koenig Flats,"115 W Koenig Ln,","Austin,",TX,3BRs,2Bathrooms,"$2,324-2,339","1,166 Sq Ft"
2019-06-14,West Koenig Flats,"115 W Koenig Ln,","Austin,",TX,3BRs,2Bathrooms,"$2,509-2,524","1,289 Sq Ft"
2019-06-14,West Koenig Flats,"115 W Koenig Ln,","Austin,",TX,3BRs,2Bathrooms,"$2,864","1,461 Sq Ft"
2019-06-14,Saratoga,"6307 Bluff Springs Rd,","Austin,",TX,1Bedroom,1Bathroom,"$1,005-1,040",650 Sq Ft
2019-06-14,Saratoga,"6307 Bluff Springs Rd,","Austin,",TX,2BRs,1Bathroom,"$1,235-1,360",978 Sq Ft
2019-06-14,Saratoga,"6307 Bluff Springs Rd,","Austin,",TX,1Bedroom,1Bathroom,"$1,050-1,200",716 Sq Ft
2019-06-14,Saratoga,"6307 Bluff Springs Rd,","Austin,",TX,1Bedroom,1Bathroom,"$1,099-1,310",755 Sq Ft
2019-06-14,Saratoga,"6307 Bluff Springs Rd,","Austin,",TX,2BRs,2Bathrooms,"$1,360-1,530","1,116 Sq Ft"
2019-06-14,Saratoga,"6307 Bluff Springs Rd,","Austin,",TX,1Bedroom,1Bathroom,"$1,005-1,040",650 Sq Ft
2019-06-14,Saratoga,"6307 Bluff Springs Rd,","Austin,",TX,1Bedroom,1Bathroom,"$1,050-1,200",716 Sq Ft
2019-06-14,Saratoga,"6307 Bluff Springs Rd,","Austin,",TX,1Bedroom,1Bathroom,"$1,099-1,310",755 Sq Ft
2019-06-14,Saratoga,"6307 Bluff Springs Rd,","Austin,",TX,2BRs,1Bathroom,"$1,235-1,360",978 Sq Ft
2019-06-14,Saratoga,"6307 Bluff Springs Rd,","Austin,",TX,2BRs,2Bathrooms,"$1,360-1,530","1,116 Sq Ft"
2019-06-14,The Estate on Quarry Lake Apartments,"4600 Seton Center Pky,","Austin,",TX,1Bedroom,1Bathroom,"$1,150-1,550",709 Sq Ft
2019-06-14,The Estate on Quarry Lake Apartments,"4600 Seton Center Pky,","Austin,",TX,1Bedroom,1Bathroom,"$1,155-1,370",709 Sq Ft
2019-06-14,The Estate on Quarry Lake Apartments,"4600 Seton Center Pky,","Austin,",TX,1Bedroom,1Bathroom,"$1,155-1,370",709 Sq Ft
2019-06-14,The Estate on Quarry Lake Apartments,"4600 Seton Center Pky,","Austin,",TX,1Bedroom,1Bathroom,"$1,175-1,390",709 Sq Ft
2019-06-14,The Estate on Quarry Lake Apartments,"4600 Seton Center Pky,","Austin,",TX,1Bedroom,1Bathroom,"$1,260-1,595",796 Sq Ft
2019-06-14,The Estate on Quarry Lake Apartments,"4600 Seton Center Pky,","Austin,",TX,1Bedroom,1Bathroom,"$1,260-1,475",796 Sq Ft
2019-06-14,The Estate on Quarry Lake Apartments,"4600 Seton Center Pky,","Austin,",TX,1Bedroom,1Bathroom,"$1,380-1,595",796 Sq Ft
2019-06-14,The Estate on Quarry Lake Apartments,"4600 Seton Center Pky,","Austin,",TX,2BRs,2Bathrooms,"$1,665-2,040","1,177 Sq Ft"
2019-06-14,The Estate on Quarry Lake Apartments,"4600 Seton Center Pky,","Austin,",TX,2BRs,2Bathrooms,"$1,665-2,040","1,177 Sq Ft"
2019-06-14,The Estate on Quarry Lake Apartments,"4600 Seton Center Pky,","Austin,",TX,1Bedroom,1Bathroom,"$1,420-1,635","1,022 Sq Ft"
2019-06-14,The Estate on Quarry Lake Apartments,"4600 Seton Center Pky,","Austin,",TX,1Bedroom,1Bathroom,"$1,420-1,635","1,022 Sq Ft"
2019-06-14,The Estate on Quarry Lake Apartments,"4600 Seton Center Pky,","Austin,",TX,1Bedroom,1Bathroom,"$1,290-1,385",796 Sq Ft
2019-06-14,The Estate on Quarry Lake Apartments,"4600 Seton Center Pky,","Austin,",TX,1Bedroom,1Bathroom,"$1,420-1,515","1,022 Sq Ft"
2019-06-14,The Estate on Quarry Lake Apartments,"4600 Seton Center Pky,","Austin,",TX,1Bedroom,1Bathroom,"$1,015-1,225",621 Sq Ft
2019-06-14,The Estate on Quarry Lake Apartments,"4600 Seton Center Pky,","Austin,",TX,1Bedroom,1Bathroom,"$1,125-1,220",621 Sq Ft
2019-06-14,The Estate on Quarry Lake Apartments,"4600 Seton Center Pky,","Austin,",TX,1Bedroom,1Bathroom,"$1,130-1,225",621 Sq Ft
2019-06-14,The Estate on Quarry Lake Apartments,"4600 Seton Center Pky,","Austin,",TX,1Bedroom,1Bathroom,"$1,490-1,585","1,022 Sq Ft"
2019-06-14,The Estate on Quarry Lake Apartments,"4600 Seton Center Pky,","Austin,",TX,2BRs,2Bathrooms,"$1,705-1,920","1,177 Sq Ft"
2019-06-14,The Estate on Quarry Lake Apartments,"4600 Seton Center Pky,","Austin,",TX,2BRs,2Bathrooms,"$1,710-1,925","1,177 Sq Ft"
2019-06-14,The Estate on Quarry Lake Apartments,"4600 Seton Center Pky,","Austin,",TX,1Bedroom,1Bathroom,"$1,015-1,110",621 Sq Ft
2019-06-14,The Estate on Quarry Lake Apartments,"4600 Seton Center Pky,","Austin,",TX,1Bedroom,1Bathroom,"$1,150-1,550",709 Sq Ft
2019-06-14,The Estate on Quarry Lake Apartments,"4600 Seton Center Pky,","Austin,",TX,1Bedroom,1Bathroom,"$1,155-1,370",709 Sq Ft
2019-06-14,The Estate on Quarry Lake Apartments,"4600 Seton Center Pky,","Austin,",TX,1Bedroom,1Bathroom,"$1,155-1,370",709 Sq Ft
2019-06-14,The Estate on Quarry Lake Apartments,"4600 Seton Center Pky,","Austin,",TX,1Bedroom,1Bathroom,"$1,175-1,390",709 Sq Ft
2019-06-14,The Estate on Quarry Lake Apartments,"4600 Seton Center Pky,","Austin,",TX,1Bedroom,1Bathroom,"$1,260-1,595",796 Sq Ft
2019-06-14,The Estate on Quarry Lake Apartments,"4600 Seton Center Pky,","Austin,",TX,1Bedroom,1Bathroom,"$1,260-1,475",796 Sq Ft
2019-06-14,The Estate on Quarry Lake Apartments,"4600 Seton Center Pky,","Austin,",TX,1Bedroom,1Bathroom,"$1,380-1,595",796 Sq Ft
2019-06-14,The Estate on Quarry Lake Apartments,"4600 Seton Center Pky,","Austin,",TX,1Bedroom,1Bathroom,"$1,420-1,635","1,022 Sq Ft"
2019-06-14,The Estate on Quarry Lake Apartments,"4600 Seton Center Pky,","Austin,",TX,1Bedroom,1Bathroom,"$1,420-1,635","1,022 Sq Ft"
2019-06-14,The Estate on Quarry Lake Apartments,"4600 Seton Center Pky,","Austin,",TX,1Bedroom,1Bathroom,"$1,290-1,385",796 Sq Ft
2019-06-14,The Estate on Quarry Lake Apartments,"4600 Seton Center Pky,","Austin,",TX,1Bedroom,1Bathroom,"$1,420-1,515","1,022 Sq Ft"
2019-06-14,The Estate on Quarry Lake Apartments,"4600 Seton Center Pky,","Austin,",TX,1Bedroom,1Bathroom,"$1,015-1,225",621 Sq Ft
2019-06-14,The Estate on Quarry Lake Apartments,"4600 Seton Center Pky,","Austin,",TX,1Bedroom,1Bathroom,"$1,125-1,220",621 Sq Ft
2019-06-14,The Estate on Quarry Lake Apartments,"4600 Seton Center Pky,","Austin,",TX,1Bedroom,1Bathroom,"$1,130-1,225",621 Sq Ft
2019-06-14,The Estate on Quarry Lake Apartments,"4600 Seton Center Pky,","Austin,",TX,1Bedroom,1Bathroom,"$1,490-1,585","1,022 Sq Ft"
2019-06-14,The Estate on Quarry Lake Apartments,"4600 Seton Center Pky,","Austin,",TX,1Bedroom,1Bathroom,"$1,015-1,110",621 Sq Ft
2019-06-14,The Estate on Quarry Lake Apartments,"4600 Seton Center Pky,","Austin,",TX,2BRs,2Bathrooms,"$1,665-2,040","1,177 Sq Ft"
2019-06-14,The Estate on Quarry Lake Apartments,"4600 Seton Center Pky,","Austin,",TX,2BRs,2Bathrooms,"$1,665-2,040","1,177 Sq Ft"
2019-06-14,The Estate on Quarry Lake Apartments,"4600 Seton Center Pky,","Austin,",TX,2BRs,2Bathrooms,"$1,705-1,920","1,177 Sq Ft"
2019-06-14,The Estate on Quarry Lake Apartments,"4600 Seton Center Pky,","Austin,",TX,2BRs,2Bathrooms,"$1,710-1,925","1,177 Sq Ft"
2019-06-14,Camden Rainey Street,"91 Rainey St,","Austin,",TX,Studio,1Bathroom,"$1,679-2,069",522 Sq Ft
2019-06-14,Camden Rainey Street,"91 Rainey St,","Austin,",TX,Studio,1Bathroom,"$1,879-2,109",702 Sq Ft
2019-06-14,Camden Rainey Street,"91 Rainey St,","Austin,",TX,1Bedroom,1Bathroom,"$1,829-2,219",799 Sq Ft
2019-06-14,Camden Rainey Street,"91 Rainey St,","Austin,",TX,1Bedroom,1Bathroom,"$1,869-2,299",767 Sq Ft
2019-06-14,Camden Rainey Street,"91 Rainey St,","Austin,",TX,1Bedroom,1Bathroom,"$1,949-1,999",792 Sq Ft
2019-06-14,Camden Rainey Street,"91 Rainey St,","Austin,",TX,1Bedroom,1Bathroom,"$1,989-2,129",926 Sq Ft
2019-06-14,Camden Rainey Street,"91 Rainey St,","Austin,",TX,1Bedroom,1Bathroom,"$2,009-2,099",957 Sq Ft
2019-06-14,Camden Rainey Street,"91 Rainey St,","Austin,",TX,1Bedroom,1Bathroom,"$2,119-2,319",813 Sq Ft
2019-06-14,Camden Rainey Street,"91 Rainey St,","Austin,",TX,1Bedroom,1Bathroom,"$2,129-2,229",829 Sq Ft
2019-06-14,Camden Rainey Street,"91 Rainey St,","Austin,",TX,1Bedroom,1Bathroom,"$2,149-2,229",811 Sq Ft
2019-06-14,Camden Rainey Street,"91 Rainey St,","Austin,",TX,1Bedroom,1Bathroom,"$2,199-2,259","1,051 Sq Ft"
2019-06-14,Camden Rainey Street,"91 Rainey St,","Austin,",TX,1Bedroom,1Bathroom,"$2,279-2,389",843 Sq Ft
2019-06-14,Camden Rainey Street,"91 Rainey St,","Austin,",TX,1Bedroom,1Bathroom,"$2,289-2,389",990 Sq Ft
2019-06-14,Camden Rainey Street,"91 Rainey St,","Austin,",TX,1Bedroom,1Bathroom,"$2,319-2,409","1,020 Sq Ft"
2019-06-14,Camden Rainey Street,"91 Rainey St,","Austin,",TX,1Bedroom,1Bathroom,"$2,439-2,529","1,019 Sq Ft"
2019-06-14,Camden Rainey Street,"91 Rainey St,","Austin,",TX,1Bedroom,1Bathroom,"$2,539-2,589","1,022 Sq Ft"
2019-06-14,Camden Rainey Street,"91 Rainey St,","Austin,",TX,1Bedroom,1Bathroom,"$2,569-2,709","1,047 Sq Ft"
2019-06-14,Camden Rainey Street,"91 Rainey St,","Austin,",TX,2BRs,2Bathrooms,"$2,799-3,049","1,262 Sq Ft"
2019-06-14,Camden Rainey Street,"91 Rainey St,","Austin,",TX,2BRs,2Bathrooms,"$2,979-3,039","1,275 Sq Ft"
2019-06-14,Camden Rainey Street,"91 Rainey St,","Austin,",TX,2BRs,2Bathrooms,"$3,009-3,099","1,299 Sq Ft"
2019-06-14,Camden Rainey Street,"91 Rainey St,","Austin,",TX,2BRs,2Bathrooms,"$3,019-3,139","1,247 Sq Ft"
2019-06-14,Camden Rainey Street,"91 Rainey St,","Austin,",TX,2BRs,2Bathrooms,"$3,299-3,389","1,334 Sq Ft"
2019-06-14,Camden Rainey Street,"91 Rainey St,","Austin,",TX,1Bedroom,1Bathroom,"$1,979-2,279",981 Sq Ft
2019-06-14,Camden Rainey Street,"91 Rainey St,","Austin,",TX,1Bedroom,1Bathroom,"$2,219",945 Sq Ft
2019-06-14,Camden Rainey Street,"91 Rainey St,","Austin,",TX,2BRs,2Bathrooms,"$2,789-2,969","1,260 Sq Ft"
2019-06-14,Camden Rainey Street,"91 Rainey St,","Austin,",TX,2BRs,2Bathrooms,"$2,799-2,899","1,392 Sq Ft"
2019-06-14,Camden Rainey Street,"91 Rainey St,","Austin,",TX,2BRs,2Bathrooms,"$3,099","1,292 Sq Ft"
2019-06-14,Camden Rainey Street,"91 Rainey St,","Austin,",TX,2BRs,2Bathrooms,"$3,179-3,239","1,292 Sq Ft"
2019-06-14,Camden Rainey Street,"91 Rainey St,","Austin,",TX,Studio,1Bathroom,"$1,679-2,069",522 Sq Ft
2019-06-14,Camden Rainey Street,"91 Rainey St,","Austin,",TX,Studio,1Bathroom,"$1,879-2,109",702 Sq Ft
2019-06-14,Camden Rainey Street,"91 Rainey St,","Austin,",TX,1Bedroom,1Bathroom,"$1,829-2,219",799 Sq Ft
2019-06-14,Camden Rainey Street,"91 Rainey St,","Austin,",TX,1Bedroom,1Bathroom,"$1,869-2,299",767 Sq Ft
2019-06-14,Camden Rainey Street,"91 Rainey St,","Austin,",TX,1Bedroom,1Bathroom,"$1,949-1,999",792 Sq Ft
2019-06-14,Camden Rainey Street,"91 Rainey St,","Austin,",TX,1Bedroom,1Bathroom,"$1,989-2,129",926 Sq Ft
2019-06-14,Camden Rainey Street,"91 Rainey St,","Austin,",TX,1Bedroom,1Bathroom,"$2,009-2,099",957 Sq Ft
2019-06-14,Camden Rainey Street,"91 Rainey St,","Austin,",TX,1Bedroom,1Bathroom,"$2,119-2,319",813 Sq Ft
2019-06-14,Camden Rainey Street,"91 Rainey St,","Austin,",TX,1Bedroom,1Bathroom,"$2,129-2,229",829 Sq Ft
2019-06-14,Camden Rainey Street,"91 Rainey St,","Austin,",TX,1Bedroom,1Bathroom,"$2,149-2,229",811 Sq Ft
2019-06-14,Camden Rainey Street,"91 Rainey St,","Austin,",TX,1Bedroom,1Bathroom,"$2,199-2,259","1,051 Sq Ft"
2019-06-14,Camden Rainey Street,"91 Rainey St,","Austin,",TX,1Bedroom,1Bathroom,"$2,279-2,389",843 Sq Ft
2019-06-14,Camden Rainey Street,"91 Rainey St,","Austin,",TX,1Bedroom,1Bathroom,"$2,289-2,389",990 Sq Ft
2019-06-14,Camden Rainey Street,"91 Rainey St,","Austin,",TX,1Bedroom,1Bathroom,"$2,319-2,409","1,020 Sq Ft"
2019-06-14,Camden Rainey Street,"91 Rainey St,","Austin,",TX,1Bedroom,1Bathroom,"$2,439-2,529","1,019 Sq Ft"
2019-06-14,Camden Rainey Street,"91 Rainey St,","Austin,",TX,1Bedroom,1Bathroom,"$2,539-2,589","1,022 Sq Ft"
2019-06-14,Camden Rainey Street,"91 Rainey St,","Austin,",TX,1Bedroom,1Bathroom,"$2,569-2,709","1,047 Sq Ft"
2019-06-14,Camden Rainey Street,"91 Rainey St,","Austin,",TX,1Bedroom,1Bathroom,"$1,979-2,279",981 Sq Ft
2019-06-14,Camden Rainey Street,"91 Rainey St,","Austin,",TX,1Bedroom,1Bathroom,"$2,219",945 Sq Ft
2019-06-14,Camden Rainey Street,"91 Rainey St,","Austin,",TX,2BRs,2Bathrooms,"$2,799-3,049","1,262 Sq Ft"
2019-06-14,Camden Rainey Street,"91 Rainey St,","Austin,",TX,2BRs,2Bathrooms,"$2,979-3,039","1,275 Sq Ft"
2019-06-14,Camden Rainey Street,"91 Rainey St,","Austin,",TX,2BRs,2Bathrooms,"$3,009-3,099","1,299 Sq Ft"
2019-06-14,Camden Rainey Street,"91 Rainey St,","Austin,",TX,2BRs,2Bathrooms,"$3,019-3,139","1,247 Sq Ft"
2019-06-14,Camden Rainey Street,"91 Rainey St,","Austin,",TX,2BRs,2Bathrooms,"$3,299-3,389","1,334 Sq Ft"
2019-06-14,Camden Rainey Street,"91 Rainey St,","Austin,",TX,2BRs,2Bathrooms,"$2,789-2,969","1,260 Sq Ft"
2019-06-14,Camden Rainey Street,"91 Rainey St,","Austin,",TX,2BRs,2Bathrooms,"$2,799-2,899","1,392 Sq Ft"
2019-06-14,Camden Rainey Street,"91 Rainey St,","Austin,",TX,2BRs,2Bathrooms,"$3,099","1,292 Sq Ft"
2019-06-14,Camden Rainey Street,"91 Rainey St,","Austin,",TX,2BRs,2Bathrooms,"$3,179-3,239","1,292 Sq Ft"
2019-06-14,Preserve at Rolling Oaks by Cortland,"15450 Fm 1325,","Austin,",TX,1Bedroom,1Bathroom,"$1,016-1,206",692 Sq Ft
2019-06-14,Preserve at Rolling Oaks by Cortland,"15450 Fm 1325,","Austin,",TX,1Bedroom,1Bathroom,"$1,203-1,352",798 Sq Ft
2019-06-14,Preserve at Rolling Oaks by Cortland,"15450 Fm 1325,","Austin,",TX,1Bedroom,1Bathroom,"$1,316-1,463",840 Sq Ft
2019-06-14,Preserve at Rolling Oaks by Cortland,"15450 Fm 1325,","Austin,",TX,1Bedroom,1Bathroom,"$1,375-1,431",939 Sq Ft
2019-06-14,Preserve at Rolling Oaks by Cortland,"15450 Fm 1325,","Austin,",TX,2BRs,1Bathroom,"$1,403-1,533",992 Sq Ft
2019-06-14,Preserve at Rolling Oaks by Cortland,"15450 Fm 1325,","Austin,",TX,2BRs,2Bathrooms,"$1,455-1,531","1,000 Sq Ft"
2019-06-14,Preserve at Rolling Oaks by Cortland,"15450 Fm 1325,","Austin,",TX,2BRs,1Bathroom,"$1,472-1,571",956 Sq Ft
2019-06-14,Preserve at Rolling Oaks by Cortland,"15450 Fm 1325,","Austin,",TX,2BRs,2Bathrooms,"$1,522-1,624",955 Sq Ft
